annual_income,interest_rate,employment_length_years,num_delinquencies_2yr,months_since_oldest_account,num_open_accounts,loan_amount,dti_ratio,months_since_last_delinquency,pct_accounts_current,high_earner_low_stability_flag,loan_to_income_ratio,debt_servicing_stress_index,delinquency_concentration,default_flag,data_split
105578.0,8.03,8.4,0,143.0,10,14093.0,0.089,-1.0,93.9,0,0.1334842486124003,0.7146699999999999,0.0,0,test
39444.0,15.98,5.3,2,292.0,11,19636.0,0.214,17.0,83.4,0,0.4978196937430281,3.41972,0.00684931506849315,0,test
30244.0,11.91,9.3,0,190.0,7,9110.0,0.36,92.0,86.1,0,0.301216770268483,4.2876,0.0,0,train
47570.0,17.74,8.3,3,280.0,5,11757.0,0.127,29.0,83.5,0,0.2471515661130965,2.25298,0.010714285714285714,0,train
52489.5,12.95,1.7,0,39.0,14,17033.0,0.24,41.0,85.2,0,0.32450299583726266,3.1079999999999997,0.0,0,test
69588.0,10.56,19.4,0,187.0,9,9357.0,0.206,-1.0,89.4,0,0.1344628384204173,2.17536,0.0,0,train
96754.0,9.54,3.4,0,84.0,9,12465.0,0.202,-1.0,55.6,0,0.1288318829195692,1.92708,0.0,0,test
145863.0,5.0,9.5,0,249.0,6,14785.0,0.079,-1.0,92.1,0,0.1013622371677533,0.395,0.0,0,test
41192.0,11.07,6.6,0,114.0,0,17167.0,0.285,-1.0,79.8,0,0.41675568071470187,3.15495,0.0,0,train
41336.0,11.62,8.4,0,161.0,13,8338.0,0.33,-1.0,90.4,0,0.20171279272305012,3.8346,0.0,0,train
32167.0,10.93,3.9,0,188.0,12,14571.0,0.243,-1.0,73.0,0,0.4529797618677527,2.65599,0.0,0,train
133595.0,5.0,3.6,0,176.0,11,11228.0,0.192,-1.0,80.0,0,0.0840450615666754,0.96,0.0,0,train
106006.0,11.53,7.0,1,153.0,8,12658.0,0.105,40.0,83.3,0,0.1194083353772428,1.2106499999999998,0.006535947712418301,0,train
52489.5,12.33,5.7,3,133.0,8,12303.0,0.262,82.0,65.9,0,0.23438973508987512,3.2304600000000003,0.022556390977443608,0,train
186353.0,7.2,2.8,0,94.0,6,12080.0,0.232,13.0,89.7,1,0.06482321186135989,1.6704,0.0,0,test
52489.5,13.78,0.0,0,66.0,7,6678.0,0.291,-1.0,89.0,0,0.1272254450890178,4.00998,0.0,0,train
130537.0,12.73,2.9,1,199.0,9,12576.0,0.247,9.0,57.4,1,0.09634050116059048,3.14431,0.005025125628140704,1,train
54181.0,15.52,5.2,3,30.0,5,12973.0,0.293,6.0,83.8,0,0.2394381794355955,4.547359999999999,0.1,0,train
37851.0,11.07,8.0,0,200.0,6,10445.0,0.162,-1.0,84.5,0,0.2759504372407598,1.7933400000000002,0.0,0,train
31697.0,11.23,1.0,0,101.0,12,13007.0,0.131,-1.0,96.0,0,0.4103542922043096,1.47113,0.0,0,test
24979.0,12.08,8.0,0,272.0,8,5471.0,0.34,-1.0,79.2,0,0.2190239801433204,4.107200000000001,0.0,0,train
114094.0,15.61,5.1,2,249.0,0,11287.0,0.237,2.0,75.5,0,0.09892720037863516,3.6995699999999996,0.008032128514056224,0,train
50842.0,18.07,7.8,3,158.0,2,11610.0,0.247,58.0,83.0,0,0.22835451005074545,4.46329,0.0189873417721519,0,train
61673.0,13.97,12.9,0,85.0,9,10250.0,0.366,24.0,86.0,0,0.16619914711462067,5.113020000000001,0.0,1,test
77056.0,16.9,5.6,2,51.0,9,8279.0,0.316,1.0,90.1,0,0.10744134136212624,5.3404,0.0392156862745098,1,test
48602.0,15.4,18.7,0,267.0,13,8060.0,0.238,-1.0,87.1,0,0.16583679683963623,3.6652,0.0,0,train
20111.0,17.14,8.0,0,349.0,9,3957.0,0.366,100.0,96.6,0,0.19675799313808365,6.27324,0.0,0,train
52489.5,7.43,6.5,0,203.0,8,12045.0,0.118,-1.0,79.4,0,0.2294744663218358,0.87674,0.0,0,train
30484.0,12.14,3.2,2,207.0,9,8812.0,0.215,13.0,81.6,0,0.28906967589555177,2.6101,0.00966183574879227,0,train
34259.0,11.16,3.7,0,123.0,12,6800.0,0.142,-1.0,98.0,0,0.19848798855775124,1.58472,0.0,0,train
17661.0,15.06,6.1,2,200.0,6,8441.0,0.222,3.0,84.3,0,0.4779457561859464,3.3433200000000003,0.01,1,train
39604.0,11.62,6.8,2,199.0,8,15019.0,0.083,40.0,83.6,0,0.37922937077062924,0.96446,0.010050251256281407,0,train
52489.5,10.16,0.4,2,120.0,7,23171.0,0.13,40.0,85.0,0,0.44144066908619817,1.3208,0.016666666666666666,0,test
23637.0,13.63,12.2,0,212.0,11,10102.0,0.311,-1.0,75.0,0,0.4273808012861192,4.23893,0.0,0,train
2000000.0,9.86,4.8,2,187.0,8,11825.0,0.32,41.0,70.8,0,0.0059125,3.1552,0.0106951871657754,0,train
119791.0,16.94,4.1,4,242.0,8,8479.0,0.364,6.0,75.8,0,0.07078161130635857,6.1661600000000005,0.01652892561983471,1,train
39031.0,16.54,3.2,4,118.0,6,15976.0,0.111,27.0,50.0,0,0.4093156721580282,1.83594,0.03389830508474576,1,train
41304.0,5.56,1.1,0,244.0,7,10144.0,0.147,-1.0,78.9,0,0.24559364710439666,0.8173199999999999,0.0,1,train
52489.5,13.45,0.3,1,46.0,10,8804.0,0.224,14.0,89.1,0,0.16772878385200848,3.0128,0.021739130434782608,1,train
85435.0,11.54,4.9,0,156.0,4,14372.0,0.147,-1.0,96.4,0,0.16822145490723941,1.6963799999999998,0.0,0,test
160794.0,10.01,1.7,0,121.0,12,17738.0,0.114,-1.0,84.5,1,0.11031506150727018,1.14114,0.0,0,train
99995.0,10.18,10.8,0,120.0,0,13062.0,0.187,20.0,93.4,0,0.13062653132656632,1.90366,0.0,0,train
17885.0,15.67,7.7,3,253.0,8,7175.0,0.306,11.0,72.0,0,0.40117416829745595,4.79502,0.011857707509881422,1,train
117443.0,11.08,7.1,0,261.0,11,11019.0,0.221,-1.0,74.4,0,0.09382423814105566,2.44868,0.0,0,train
58766.0,7.66,11.9,0,355.0,9,18182.0,0.107,-1.0,77.2,0,0.3093965898648879,0.81962,0.0,0,train
89543.0,11.36,1.5,0,18.0,5,22377.0,0.367,-1.0,95.9,0,0.24990228158538355,4.1691199999999995,0.0,0,test
91536.0,9.76,1.2,0,92.0,10,35425.0,0.173,-1.0,94.0,0,0.3870062052088796,1.6884799999999998,0.0,0,train
27806.0,14.09,11.5,0,98.0,9,6558.0,0.3,-1.0,89.7,0,0.23584837804790332,4.226999999999999,0.0,1,train
33804.0,10.78,1.7,1,127.0,9,11467.0,0.178,54.0,93.3,0,0.3392202106259614,1.9188399999999999,0.007874015748031496,0,train
33042.0,9.66,5.2,1,199.0,6,7997.0,0.171,21.0,52.4,0,0.24202530113189274,1.65186,0.005025125628140704,0,train
31405.0,10.9,8.3,0,103.0,4,3620.0,0.189,-1.0,95.5,0,0.11526826938385608,2.0601000000000003,0.0,1,train
42724.0,8.48,2.1,0,108.0,9,11937.0,0.151,-1.0,84.5,0,0.2793979964422807,1.28048,0.0,0,train
52489.5,14.46,2.0,0,200.0,7,6486.0,0.132,111.0,82.5,0,0.12356757065698853,1.9087200000000002,0.0,0,test
52489.5,10.4,2.8,3,17.0,11,11725.0,0.149,3.0,76.3,0,0.22337800893512036,1.5496,0.17647058823529413,0,train
46242.0,12.41,11.0,0,188.0,8,9310.0,0.125,17.0,79.1,0,0.20133212231304876,1.55125,0.0,0,train
54583.0,6.46,2.8,0,174.0,11,19009.0,0.147,-1.0,79.5,0,0.3482586153197882,0.9496199999999999,0.0,0,test
68831.0,10.82,8.7,1,162.0,9,18038.0,0.2,11.0,63.9,0,0.26206215222792056,2.164,0.006172839506172839,0,train
45540.0,12.24,7.4,2,280.0,5,3162.0,0.155,1.0,81.9,0,0.069433465085639,1.8972,0.007142857142857143,0,train
59136.0,11.66,2.9,0,188.0,8,20980.0,0.165,28.0,81.8,0,0.3547754329004329,1.9239000000000002,0.0,0,train
93813.0,12.12,10.7,0,315.0,10,8048.0,0.258,-1.0,89.0,0,0.08578768400967883,3.12696,0.0,0,train
30656.0,14.94,4.3,4,127.0,0,7947.0,0.342,26.0,66.5,0,0.2592314718162839,5.1094800000000005,0.031496062992125984,1,train
70531.0,14.83,0.5,4,127.0,4,9010.0,0.167,1.0,72.1,0,0.12774524677092342,2.47661,0.031496062992125984,1,train
52489.5,11.18,4.1,0,202.0,4,18432.0,0.221,42.0,69.1,0,0.3511559454748093,2.47078,0.0,0,train
52489.5,16.65,2.3,2,271.0,10,6346.0,0.283,25.0,66.1,0,0.12090037055030053,4.711949999999999,0.007380073800738007,0,train
57946.0,9.14,7.4,0,180.0,10,11126.0,0.146,-1.0,76.2,0,0.19200635074034447,1.33444,0.0,0,train
62263.0,7.96,3.6,0,138.0,9,23413.0,0.134,-1.0,91.8,0,0.3760339206270176,1.06664,0.0,0,test
30548.0,12.67,6.0,0,220.0,0,6490.0,0.386,-1.0,93.2,0,0.2124525337174283,4.89062,0.0,1,train
72062.0,10.27,2.3,0,136.0,8,8701.0,0.141,-1.0,95.3,0,0.12074324886902944,1.4480699999999997,0.0,0,train
76913.0,9.52,6.4,0,218.0,9,12047.0,0.059,-1.0,87.8,0,0.1566315187289535,0.56168,0.0,0,test
39280.0,9.36,10.6,1,150.0,4,9452.0,0.098,1.0,77.2,0,0.24063136456211812,0.91728,0.006666666666666667,0,train
28726.0,13.04,7.2,0,197.0,6,16806.0,0.386,-1.0,92.4,0,0.5850449070528441,5.03344,0.0,0,train
34413.0,12.09,0.0,0,98.0,6,22189.0,0.118,42.0,58.9,0,0.6447854008659518,1.42662,0.0,0,train
18651.0,17.76,2.9,2,241.0,0,11397.0,0.311,22.0,87.0,0,0.6110664307543832,5.52336,0.008298755186721992,0,train
36900.0,14.35,6.5,0,197.0,5,33925.0,0.135,-1.0,92.5,0,0.9193766937669376,1.9372500000000001,0.0,0,train
55846.0,9.13,12.3,0,172.0,4,7779.0,0.16,-1.0,98.4,0,0.13929377215915195,1.4608,0.0,0,train
37527.0,18.7,12.5,2,128.0,7,6142.0,0.23,25.0,89.2,0,0.1636688251125856,4.301,0.015625,0,train
62211.0,10.96,10.5,0,119.0,8,14653.0,0.094,43.0,58.1,0,0.23553712365980292,1.03024,0.0,0,train
66196.0,5.0,10.1,0,174.0,10,4588.0,0.087,-1.0,95.3,0,0.06930932382621306,0.43499999999999994,0.0,0,train
30832.0,11.86,6.8,1,93.0,5,11892.0,0.33,11.0,84.7,0,0.3857031655422937,3.9138,0.010752688172043012,0,train
52489.5,8.64,7.8,0,89.0,7,9816.0,0.071,-1.0,97.8,0,0.18700883033749607,0.61344,0.0,0,train
54457.0,10.3,4.5,0,44.0,7,5473.0,0.231,-1.0,73.1,0,0.10050131296252089,2.3793,0.0,0,train
39428.0,17.51,1.5,5,107.0,16,4301.0,0.318,12.0,53.8,0,0.10908491427411991,5.568180000000001,0.04672897196261682,1,test
39151.0,13.98,0.5,1,80.0,9,10779.0,0.238,24.0,89.0,0,0.2753186380935353,3.3272399999999998,0.0125,1,test
85805.0,13.16,10.1,3,309.0,6,8222.0,0.119,1.0,74.1,0,0.09582192179942894,1.5660399999999999,0.009708737864077669,0,test
22025.0,13.94,5.8,0,158.0,8,11238.0,0.325,-1.0,77.0,0,0.5102383654937571,4.5305,0.0,1,train
31778.0,10.81,1.7,0,170.0,8,12959.0,0.233,-1.0,91.2,0,0.40779784756749954,2.51873,0.0,0,train
27786.0,10.13,0.0,0,66.0,7,10604.0,0.292,-1.0,87.5,0,0.38163103721298497,2.95796,0.0,1,test
47587.0,12.33,10.0,0,194.0,10,12281.0,0.209,-1.0,49.5,0,0.2580746842625087,2.5769699999999998,0.0,0,train
53779.0,7.45,1.9,0,152.0,14,11965.0,0.208,-1.0,88.3,0,0.2224846129530114,1.5495999999999999,0.0,0,train
62354.0,17.87,0.7,5,129.0,0,8290.0,0.227,3.0,64.9,0,0.13295057253744746,4.05649,0.03875968992248062,1,train
33439.0,11.22,4.2,0,176.0,9,9400.0,0.217,-1.0,83.1,0,0.2811088848350728,2.43474,0.0,0,test
132245.0,10.37,0.0,0,39.0,7,14656.0,0.05,-1.0,96.6,1,0.11082460584521153,0.5185,0.0,0,train
88468.0,10.3,12.2,0,325.0,8,6378.0,0.167,-1.0,82.9,0,0.07209386444816204,1.7201000000000002,0.0,0,train
63708.0,9.05,4.5,0,119.0,10,13601.0,0.151,-1.0,90.7,0,0.21348967162679727,1.3665500000000002,0.0,0,train
48623.0,15.65,0.0,4,242.0,11,7777.0,0.273,31.0,68.7,0,0.15994488205170393,4.27245,0.01652892561983471,1,train
111362.0,8.98,6.4,0,305.0,7,18356.0,0.222,-1.0,64.7,0,0.16483180977353137,1.9935600000000002,0.0,0,train
52487.0,10.11,8.4,0,143.0,6,13357.0,0.178,-1.0,95.1,0,0.2544820622249319,1.7995799999999997,0.0,0,train
35755.0,20.21,7.7,4,204.0,5,11958.0,0.4,1.0,81.8,0,0.33444273528177876,8.084000000000001,0.0196078431372549,0,test
27711.0,16.97,0.7,6,149.0,11,15189.0,0.438,1.0,61.9,0,0.5481216845296092,7.43286,0.040268456375838924,1,train
34552.0,15.2,4.0,0,290.0,9,8114.0,0.457,-1.0,76.0,0,0.23483445241954157,6.9464,0.0,0,train
155928.0,10.23,4.4,0,51.0,10,14508.0,0.237,-1.0,91.4,0,0.09304294289672156,2.42451,0.0,0,train
160557.0,13.62,8.3,4,264.0,11,14593.0,0.261,48.0,44.4,0,0.09088983974538638,3.55482,0.015151515151515152,0,train
22549.0,9.59,4.1,0,216.0,11,7448.0,0.174,-1.0,96.9,0,0.33030289591556167,1.6686599999999998,0.0,1,train
42408.0,11.84,2.6,0,249.0,5,11727.0,0.146,-1.0,93.4,0,0.27652801358234297,1.72864,0.0,0,train
40221.0,12.24,7.0,0,189.0,5,4892.0,0.083,-1.0,90.1,0,0.1216280052708784,1.0159200000000002,0.0,0,train
96367.0,14.82,2.1,2,190.0,5,4643.0,0.155,8.0,91.4,0,0.048180393703238664,2.2971,0.010526315789473684,0,test
34581.0,11.91,8.1,0,326.0,6,9685.0,0.339,-1.0,88.7,0,0.280067088863827,4.03749,0.0,0,train
36292.0,16.71,6.2,4,169.0,5,6287.0,0.203,111.0,63.1,0,0.17323377052794003,3.3921300000000003,0.023668639053254437,0,train
170587.0,11.96,5.2,3,173.0,15,13234.0,0.057,1.0,55.9,0,0.07757918246994203,0.6817200000000001,0.017341040462427744,0,train
55049.0,12.12,5.9,0,157.0,12,8059.0,0.174,76.0,88.8,0,0.14639684644589365,2.1088799999999996,0.0,0,train
30730.0,10.13,5.2,0,71.0,7,7363.0,0.143,-1.0,77.2,0,0.23960299381711683,1.44859,0.0,0,train
21365.0,17.39,4.5,2,147.0,8,4097.0,0.4,1.0,52.7,0,0.19176222794289727,6.956,0.013605442176870748,1,train
16947.0,19.43,2.6,4,86.0,6,10020.0,0.356,26.0,73.0,0,0.5912550893963533,6.9170799999999995,0.046511627906976744,1,train
25269.0,11.14,6.8,0,107.0,6,5037.0,0.128,-1.0,67.4,0,0.1993351537456963,1.42592,0.0,0,test
71920.0,11.94,6.6,0,36.0,8,10626.0,0.132,-1.0,87.0,0,0.14774749721913236,1.57608,0.0,0,train
69854.0,10.73,6.3,0,142.0,8,10019.0,0.119,-1.0,94.1,0,0.14342772067454979,1.27687,0.0,0,train
44798.0,12.94,5.4,0,98.0,9,12602.0,0.238,-1.0,86.9,0,0.28130720121433994,3.0797199999999996,0.0,0,train
100398.0,13.57,2.1,2,76.0,4,14969.0,0.104,1.0,73.5,1,0.14909659554971214,1.4112799999999999,0.02631578947368421,0,train
68655.0,12.27,10.2,0,385.0,7,9409.0,0.234,-1.0,85.7,0,0.1370475566236982,2.8711800000000003,0.0,0,train
70539.0,10.92,3.4,0,216.0,2,9761.0,0.186,-1.0,77.8,0,0.1383773515360297,2.03112,0.0,0,test
33683.0,8.93,7.8,0,268.0,7,20513.0,0.203,-1.0,94.2,0,0.6090015734940475,1.8127900000000001,0.0,0,train
62088.0,10.77,3.7,0,207.0,6,10839.0,0.104,-1.0,96.5,0,0.17457479706223425,1.12008,0.0,0,test
22951.0,15.48,3.6,3,82.0,12,7841.0,0.198,1.0,75.6,0,0.3416408871073156,3.06504,0.036585365853658534,1,test
39488.0,7.78,4.6,0,151.0,9,13239.0,0.084,-1.0,90.1,0,0.33526641004862234,0.6535200000000001,0.0,0,train
64722.0,9.5,4.0,0,149.0,7,18790.0,0.125,-1.0,80.7,0,0.2903185933685609,1.1875,0.0,0,train
52489.5,13.77,4.4,0,144.0,6,11419.0,0.163,-1.0,91.8,0,0.21754827155907372,2.24451,0.0,0,train
26848.0,16.81,2.9,2,102.0,4,9054.0,0.29,99.0,77.9,0,0.33723182359952325,4.874899999999999,0.0196078431372549,1,train
50582.0,13.17,4.7,1,140.0,10,6629.0,0.292,61.0,86.0,0,0.1310545253252145,3.84564,0.007142857142857143,0,test
26551.0,13.69,6.1,0,347.0,0,11119.0,0.266,-1.0,89.3,0,0.41877895371172463,3.64154,0.0,0,test
25371.0,11.35,8.2,1,220.0,10,8503.0,0.247,38.0,89.8,0,0.335146427022979,2.8034499999999998,0.004545454545454545,0,train
52489.5,13.63,1.1,0,204.0,10,8568.0,0.07,-1.0,92.3,0,0.16323264652930586,0.9541000000000002,0.0,0,train
152734.0,8.79,7.2,1,178.0,6,13818.0,0.2,27.0,81.1,0,0.09047101496719788,1.758,0.0056179775280898875,0,train
33822.0,9.47,3.2,1,197.0,10,5650.0,0.138,3.0,83.4,0,0.16705103187274556,1.3068600000000001,0.005076142131979695,0,train
24994.0,18.68,1.6,2,115.0,11,9510.0,0.331,77.0,79.8,0,0.3804913179162999,6.18308,0.017391304347826087,0,test
142451.0,9.17,19.8,1,308.0,6,18022.0,0.158,9.0,88.9,0,0.12651367838765612,1.44886,0.003246753246753247,0,train
81928.0,9.09,1.5,0,175.0,13,10714.0,0.234,-1.0,66.3,0,0.1307733619763695,2.12706,0.0,0,train
97161.0,7.58,1.5,0,123.0,10,10004.0,0.201,-1.0,95.3,0,0.10296312306378073,1.5235800000000002,0.0,0,train
36381.0,15.63,10.2,0,89.0,9,5005.0,0.453,-1.0,91.1,0,0.13757180946098238,7.08039,0.0,0,test
19863.0,12.88,5.5,0,194.0,10,14325.0,0.372,-1.0,95.6,0,0.7211901525449328,4.79136,0.0,0,train
75026.0,13.72,8.5,0,253.0,8,9201.0,0.116,-1.0,96.9,0,0.12263748567163384,1.59152,0.0,0,train
57334.0,10.8,7.4,1,251.0,9,12495.0,0.179,1.0,81.6,0,0.2179335124010186,1.9332,0.00398406374501992,0,train
28214.0,9.46,15.7,0,399.0,4,11730.0,0.232,-1.0,79.6,0,0.4157510455802084,2.1947200000000002,0.0,0,test
86412.0,7.32,4.1,1,225.0,3,10134.0,0.104,34.0,94.4,0,0.11727537841966394,0.76128,0.0044444444444444444,0,train
36647.0,14.66,5.1,1,181.0,11,7654.0,0.337,39.0,77.9,0,0.208857478101891,4.9404200000000005,0.0055248618784530384,0,test
63896.0,15.04,5.9,3,88.0,10,20847.0,0.346,14.0,53.7,0,0.3262645549017153,5.20384,0.03409090909090909,1,test
65256.0,16.07,0.0,3,48.0,8,10469.0,0.338,19.0,85.2,0,0.16042969228883167,5.431660000000001,0.0625,0,test
34406.0,10.53,7.7,0,186.0,6,13865.0,0.214,-1.0,91.9,0,0.402982038016625,2.2534199999999998,0.0,1,train
50597.0,11.08,5.5,0,156.0,12,9608.0,0.265,-1.0,99.3,0,0.1898926813842718,2.9362000000000004,0.0,0,train
30980.0,16.15,8.0,3,130.0,8,5908.0,0.348,32.0,60.9,0,0.1907036797934151,5.620199999999999,0.023076923076923078,0,train
27263.0,11.36,3.6,0,201.0,11,9935.0,0.416,10.0,90.1,0,0.3644133074129773,4.725759999999999,0.0,0,train
51151.0,9.16,1.9,0,49.0,9,18969.0,0.228,-1.0,83.8,0,0.37084318977146097,2.08848,0.0,0,test
32890.0,14.74,8.6,2,192.0,5,10187.0,0.311,23.0,69.3,0,0.30972940103374885,4.58414,0.010416666666666666,0,test
230398.0,10.94,3.4,0,211.0,7,11967.0,0.302,2.0,97.0,0,0.05194055503954027,3.30388,0.0,0,train
87817.0,10.87,6.7,0,311.0,10,12154.0,0.206,47.0,94.0,0,0.1384014484666978,2.2392199999999995,0.0,0,train
42081.0,10.39,5.4,0,295.0,10,18524.0,0.286,24.0,83.5,0,0.44019866448040684,2.97154,0.0,0,test
38322.0,11.6,10.0,0,260.0,7,10708.0,0.138,-1.0,96.0,0,0.2794217420802672,1.6008,0.0,0,train
30592.0,14.4,3.4,2,220.0,5,13484.0,0.117,11.0,78.8,0,0.44076882845188287,1.6848,0.00909090909090909,1,train
92211.0,13.65,2.0,2,241.0,6,9716.0,0.152,8.0,84.3,0,0.1053670386396417,2.0748,0.008298755186721992,0,test
27290.0,15.35,1.1,3,190.0,13,5721.0,0.326,37.0,64.2,0,0.2096372297544888,5.0041,0.015789473684210527,0,train
145913.0,12.67,21.2,2,82.0,6,10475.0,0.102,34.0,69.0,0,0.07178935393008162,1.2923399999999998,0.024390243902439025,0,train
96274.0,13.86,3.3,1,143.0,8,9068.0,0.219,35.0,85.0,0,0.09418950079980057,3.0353399999999997,0.006993006993006993,0,train
44615.0,6.6,0.6,0,100.0,6,8960.0,0.131,102.0,86.9,0,0.20082931749411634,0.8646,0.0,0,train
52489.5,9.42,8.0,0,254.0,11,19018.0,0.256,-1.0,99.2,0,0.3623200830642319,2.41152,0.0,0,train
52354.0,9.24,1.4,0,92.0,5,12944.0,0.164,-1.0,97.4,0,0.24723994346181763,1.51536,0.0,0,test
63028.0,8.53,7.7,0,194.0,9,8862.0,0.144,-1.0,70.3,0,0.14060417592181254,1.2283199999999999,0.0,0,train
27486.0,10.85,1.0,3,32.0,10,6734.0,0.123,25.0,78.6,0,0.24499745324892672,1.33455,0.09375,1,test
67971.0,10.7,3.3,0,130.0,11,8396.0,0.141,-1.0,75.4,0,0.12352326727574996,1.5086999999999997,0.0,0,train
18376.0,17.64,7.0,3,292.0,8,3232.0,0.532,1.0,73.3,0,0.17588158467566392,9.38448,0.010273972602739725,0,train
87723.0,11.46,1.4,3,108.0,11,14898.0,0.154,64.0,76.3,0,0.16983003317260012,1.7648400000000002,0.027777777777777776,0,train
69870.0,16.85,19.7,3,240.0,8,9420.0,0.369,1.0,74.9,0,0.1348218119364534,6.217650000000001,0.0125,0,train
49882.0,15.23,7.7,0,188.0,9,9666.0,0.226,-1.0,86.4,0,0.19377731446213062,3.44198,0.0,0,train
139216.0,6.81,10.9,0,82.0,14,8804.0,0.05,-1.0,74.0,0,0.0632398574876451,0.3405,0.0,0,train
10108.0,11.97,1.2,0,71.0,11,9114.0,0.3,-1.0,80.3,0,0.9016620498614959,3.591,0.0,1,train
38655.0,9.15,7.2,0,198.0,0,6202.0,0.23,-1.0,75.7,0,0.16044496184193507,2.1045000000000003,0.0,0,train
18347.0,13.22,1.7,0,88.0,9,8089.0,0.191,88.0,70.9,0,0.44088951872240695,2.52502,0.0,0,train
94685.0,12.4,10.4,2,266.0,2,7172.0,0.232,14.0,73.7,0,0.07574589428103712,2.8768000000000002,0.007518796992481203,0,train
84674.0,10.71,4.8,0,197.0,5,14599.0,0.086,-1.0,65.6,0,0.17241420034485203,0.92106,0.0,0,train
53430.0,14.6,3.7,3,96.0,6,12532.0,0.226,1.0,74.2,0,0.23454987834549879,3.2996,0.03125,0,test
56311.0,13.9,2.8,3,96.0,6,461970.0,0.212,-1.0,84.3,0,8.203903322619027,2.9468,0.03125,1,test
73258.0,14.15,9.7,0,220.0,12,6111.0,0.242,-1.0,97.6,0,0.08341751071555326,3.4243,0.0,0,test
67849.0,8.05,5.7,0,239.0,10,16234.0,0.245,-1.0,98.2,0,0.23926660672964967,1.97225,0.0,0,test
71623.0,17.17,5.7,4,70.0,7,9653.0,0.188,1.0,81.1,0,0.13477514206330368,3.2279600000000004,0.05714285714285714,0,train
72815.0,9.61,10.2,4,331.0,5,9807.0,0.161,1.0,38.2,0,0.13468378768110967,1.54721,0.012084592145015106,0,train
70155.0,11.31,11.5,0,219.0,1,14081.0,0.232,-1.0,53.6,0,0.20071270757608153,2.62392,0.0,0,test
30177.0,11.54,7.3,0,232.0,8,7090.0,0.267,-1.0,97.1,0,0.23494714517679027,3.08118,0.0,1,train
99969.0,7.37,6.6,0,201.0,12,21050.0,0.214,48.0,68.1,0,0.21056527523532295,1.57718,0.0,0,train
38790.0,12.64,11.7,0,212.0,7,13246.0,0.335,4.0,55.8,0,0.3414797628254705,4.234400000000001,0.0,1,train
58790.0,14.67,4.5,1,226.0,6,6691.0,0.216,11.0,84.2,0,0.11381187276747746,3.16872,0.004424778761061947,0,test
99774.0,10.83,0.0,0,40.0,17,18977.0,0.109,-1.0,91.7,0,0.19019985166476236,1.18047,0.0,0,test
41527.0,11.61,3.9,2,187.0,7,13508.0,0.365,1.0,84.1,0,0.3252823464252173,4.2376499999999995,0.0106951871657754,0,train
27362.0,14.03,1.1,0,113.0,14,18500.0,0.277,-1.0,90.2,0,0.6761201666544843,3.8863100000000004,0.0,0,train
54244.0,9.15,4.7,0,68.0,14,21509.0,0.149,-1.0,88.5,0,0.3965231177641767,1.36335,0.0,0,test
2000000.0,15.97,18.6,4,217.0,13,11262.0,0.306,13.0,66.7,0,0.005631,4.88682,0.018433179723502304,1,train
93628.0,11.34,0.2,0,204.0,10,12661.0,0.25,2.0,93.6,0,0.1352266416029393,2.835,0.0,0,train
49187.0,11.48,2.4,0,311.0,13,15696.0,0.193,78.0,63.1,0,0.3191087075853376,2.21564,0.0,0,test
42194.0,12.68,1.4,0,71.0,7,9914.0,0.26,-1.0,77.1,0,0.2349623169170972,3.2968,0.0,0,test
45046.0,10.17,12.4,0,225.0,11,7920.0,0.196,9.0,91.4,0,0.17582027261022065,1.99332,0.0,0,train
18258.0,16.84,10.2,1,213.0,9,7487.0,0.344,9.0,81.2,0,0.410066820024099,5.79296,0.004694835680751174,1,train
87080.0,11.21,14.6,0,231.0,10,15950.0,0.121,-1.0,72.3,0,0.1831649058337161,1.3564100000000001,0.0,0,train
27856.0,12.59,2.6,3,178.0,10,4492.0,0.369,18.0,72.4,0,0.1612578977599081,4.64571,0.016853932584269662,1,test
62051.0,14.29,5.7,0,357.0,10,11894.0,0.168,-1.0,68.4,0,0.19168103656669513,2.40072,0.0,0,train
40446.0,11.25,5.9,0,246.0,11,6618.0,0.336,-1.0,93.0,0,0.16362557484052812,3.7800000000000002,0.0,0,train
55559.0,14.66,1.5,3,106.0,11,9615.0,0.299,1.0,83.6,0,0.17305927032523982,4.38334,0.02830188679245283,0,test
28315.0,11.07,6.1,0,181.0,10,7181.0,0.222,56.0,62.5,0,0.25361116016245805,2.4575400000000003,0.0,0,test
33857.0,12.44,5.3,0,154.0,6,5784.0,0.157,-1.0,90.7,0,0.17083616386567033,1.95308,0.0,0,train
28489.0,9.32,1.9,0,53.0,9,13504.0,0.194,3.0,97.6,0,0.47400751167117133,1.8080800000000001,0.0,1,test
78018.0,12.87,8.9,0,158.0,9,5138.0,0.112,-1.0,91.3,0,0.06585659719551898,1.4414399999999998,0.0,0,train
25830.0,17.72,8.1,3,116.0,6,3640.0,0.357,26.0,68.1,0,0.14092140921409213,6.326039999999999,0.02586206896551724,1,test
69155.0,14.56,6.8,3,292.0,5,8100.0,0.158,1.0,67.4,0,0.11712819029715855,2.3004800000000003,0.010273972602739725,0,train
204829.0,13.91,1.0,1,152.0,6,15878.0,0.301,9.0,88.7,1,0.077518320159743,4.18691,0.006578947368421052,0,train
22111.0,15.75,4.0,3,187.0,7,7203.0,0.243,1.0,82.9,0,0.32576545610781965,3.82725,0.016042780748663103,1,train
